id;ownerId;trustId;amount;currency;createdAt;acceptedAt;refusedAt;repaidAt;insuranceStatus;status;country
ce3ab4b0-2641-474a-8c84-31a3fea82e27;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;774;EUR;30/10/2023;30/10/2023;;;ACTIVATED;PAST_DUE;FR
ce3cd8f3-2cde-40fd-9df7-85e4b4a0f890;734a5b08-a84c-49d6-a516-82cde8977b5d;9f5a726c-6708-4124-a9a0-5e8c22383e84;9130,38;EUR;04/12/2023;06/12/2023;;;ACTIVATED;TO_REPAY;FR
ce55a681-2c92-45c5-8b28-6e19ec6e0e88;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;30,4;EUR;18/12/2023;19/12/2023;;;REFUSED;TO_REPAY;FR
ce997561-14a8-4153-ab06-0af1ff03e97c;c7cc07b9-acc7-49cc-a21c-a12774f41d6e;4bb872a9-657b-4d61-9158-bc42983bdb0c;414,8;EUR;11/12/2023;13/12/2023;;;REFUSED;TO_REPAY;FR
ce9ab622-cf9a-46fa-a3fc-761da35543fe;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;428,64;EUR;01/12/2023;01/12/2023;;;ACTIVATED;TO_REPAY;FR
cec6e243-5b75-4082-bda8-57272aba65ac;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;null;86,4;EUR;02/01/2024;;;;QUOTED;CREATED;ES
cec78e3a-7962-492d-81af-2c243bad1ed4;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;520,63;EUR;29/09/2023;02/10/2023;;;ACTIVATED;PAST_DUE;FR
cecac91e-de64-4ff8-86c2-afb287e00ad8;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;84;EUR;29/12/2023;02/01/2024;;;ACTIVATED;ACCEPTED;FR
ced55e79-e3b4-42d3-87cd-199e94129d64;58f5c525-1f5f-459f-987a-93ab73949b18;null;527,22;EUR;18/12/2023;;02/01/2024;;QUOTED;REFUSED;FR
ceea77f4-eba0-4137-8745-03586a69887c;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;4512;EUR;15/11/2023;17/11/2023;;;REFUSED;TO_REPAY;ES
cef6f7a7-5463-4699-a0d1-a91a14c6ac07;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;154;EUR;27/11/2023;28/11/2023;;;ACTIVATED;PAST_DUE;FR
cef88a11-be64-478a-8387-5b3b70e16cee;aa52c067-4633-4440-9377-300117248981;null;2734,2;EUR;02/01/2024;;;;QUOTED;CREATED;FR
cf20c928-6b1c-4ce4-8774-6a213b766e9c;2a286f75-ade9-4d78-a969-04dc0e67f972;null;1793,52;EUR;15/11/2023;22/11/2023;;;ACTIVATED;TO_REPAY;ES
cf354ee9-536f-411c-995d-67dd9120e9f5;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;70;EUR;31/12/2023;02/01/2024;;;ACTIVATED;ACCEPTED;FR
cf454a17-62d2-4786-8a6a-953581200c28;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;154;EUR;01/12/2023;04/12/2023;;;ACTIVATED;PAST_DUE;FR
cf494d14-03d4-4f9c-b759-8d3f39cf4b11;5be5e12e-edd5-48b1-8183-f1bb7f59ec19;db0d8688-9496-405b-b853-96bdcd4fa630;11388;EUR;02/11/2023;02/11/2023;;;ACTIVATED;PAST_DUE;FR
cfa29426-e13e-4583-8650-40182da67fbc;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;677,4;EUR;03/12/2023;04/12/2023;;;REFUSED;TO_REPAY;FR
cfa29840-0f19-46f5-acca-9282b15ee789;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;296,48;EUR;10/11/2023;13/11/2023;;;REFUSED;PAST_DUE;FR
cfadafc2-68e6-46b1-981b-a92486ec2e2c;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;null;160;EUR;28/11/2023;28/11/2023;;;ACTIVATED;TO_REPAY;FR
cfaede27-e87d-4f37-be86-24c87ca29d29;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;511,2;EUR;21/12/2023;22/12/2023;;;REFUSED;TO_REPAY;FR
cfb11510-49e7-4eef-aa52-87748fc6cac7;58f5c525-1f5f-459f-987a-93ab73949b18;null;412,65;EUR;17/12/2023;;02/01/2024;;QUOTED;REFUSED;FR
cfb49572-1758-4732-a8b0-d77a37427710;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;361,2;EUR;18/10/2023;19/10/2023;;;ACTIVATED;PAST_DUE;FR
cfcd6c46-2822-4da1-a147-b9062f312cfc;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;133,2;EUR;23/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;FR
cfd49d4e-a247-4945-be59-9b62575063c1;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;2271,04;EUR;10/12/2023;11/12/2023;;;ACTIVATED;TO_REPAY;FR
cfdf6060-c744-4812-90f7-c697d85d0a65;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;158,16;EUR;16/12/2023;18/12/2023;;;REFUSED;TO_REPAY;FR
cfe6726a-86df-4caa-93cc-db76c44a4aec;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;75,6;EUR;22/12/2023;22/12/2023;;;REFUSED;TO_REPAY;FR
d025cbbe-b6a4-4e59-88fb-2b8ba42c47e9;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;30,4;EUR;14/11/2023;14/11/2023;;;ACTIVATED;TO_REPAY;FR
d02f17fe-9793-482a-af5d-12064c9f4d97;58f5c525-1f5f-459f-987a-93ab73949b18;null;229,05;EUR;19/12/2023;;02/01/2024;;REFUSED;REFUSED;DE
d030e54c-6643-4236-9a20-6d016f548310;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;100,8;EUR;22/12/2023;22/12/2023;;;REFUSED;TO_REPAY;FR
d03391df-aa7b-4532-b857-9d59b9a90ed4;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;300,47;EUR;03/12/2023;04/12/2023;;;ACTIVATED;TO_REPAY;DE
d03f4a7f-fa40-456f-8019-caff07c067d2;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;327,88;EUR;21/12/2023;22/12/2023;;;REFUSED;TO_REPAY;FR
d06410d6-d9b3-4631-a5c6-2ca66eb3a581;58f5c525-1f5f-459f-987a-93ab73949b18;null;576;EUR;16/12/2023;;02/01/2024;;QUOTED;REFUSED;FR
d0a1b768-638f-49e8-8be7-39ec99fb4d05;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;150;EUR;24/12/2023;26/12/2023;;;REFUSED;TO_REPAY;FR
d0c6da9e-9e62-4c3f-ba7d-b91eb4a191bd;58f5c525-1f5f-459f-987a-93ab73949b18;null;474,41;EUR;15/12/2023;;02/01/2024;;QUOTED;REFUSED;FR
d0d7baa2-c141-48a7-b08b-55e24e83b26b;58f5c525-1f5f-459f-987a-93ab73949b18;null;111,28;EUR;17/12/2023;;02/01/2024;;QUOTED;REFUSED;FR
d0ead28d-b5e1-40f4-8511-cb26f16dc35f;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;133,2;EUR;09/12/2023;11/12/2023;;;REFUSED;TO_REPAY;DE
d0f56b2c-4554-41af-a6d8-993c2820b2dc;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;1093,32;EUR;18/09/2023;19/09/2023;;;REFUSED;PAST_DUE;DE
d0f98369-f985-4fdf-b125-6dd6d64d0ad1;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;206,16;EUR;16/11/2023;17/11/2023;;;ACTIVATED;PAST_DUE;ES
d1011254-b766-4f36-9c96-490a8a659726;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;211,5;EUR;15/11/2023;17/11/2023;;;ACTIVATED;TO_REPAY;FR
d12cc2f9-0e20-4be9-99e5-2b81fbd888a5;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;134,2;EUR;27/11/2023;27/11/2023;;;ACTIVATED;PAST_DUE;FR
d134acd1-93b2-46eb-bd6b-03c8f112f701;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;496,99;EUR;22/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;FR
d1389110-34f7-4901-86aa-f2f8d3eb2792;2a286f75-ade9-4d78-a969-04dc0e67f972;db0d8688-9496-405b-b853-96bdcd4fa630;855,4;EUR;15/11/2023;16/11/2023;;;ACTIVATED;TO_REPAY;FR
d150bf67-296b-4c25-8dd9-1c3a139aa3c7;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;650,55;EUR;30/09/2023;02/10/2023;;;ACTIVATED;PAST_DUE;FR
d15230ae-aeeb-4e4b-b760-e8d19ee548e5;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;100,8;EUR;06/12/2023;06/12/2023;;;ACTIVATED;TO_REPAY;DE
d16228f3-0b92-433d-8557-a9f0a62093f2;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;176,15;EUR;19/12/2023;19/12/2023;;;ACTIVATED;TO_REPAY;FR
d17a9ef3-4c2c-40d6-be01-9a67da707da2;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;61,48;EUR;07/11/2023;07/11/2023;;;REFUSED;TO_REPAY;FR
d17bc924-88a2-46eb-98f1-4c5de9efad4b;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;307,15;EUR;22/12/2023;22/12/2023;;;ACTIVATED;TO_REPAY;ES
d1b1f341-ba48-4dc0-9ab2-e01ff09a6c72;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;309,82;EUR;11/12/2023;11/12/2023;;;ACTIVATED;TO_REPAY;FR
d1fe129b-2302-4629-9b4b-1c07a69f57d2;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;590,67;EUR;23/08/2023;31/08/2023;;;ACTIVATED;PAST_DUE;FR
d202a99d-3b4e-4888-ab2d-df8418b18b08;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;30,4;EUR;30/11/2023;30/11/2023;;;ACTIVATED;TO_REPAY;DE
d2175f02-4f0d-4577-86be-3a3e3dbec5a5;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;4bb872a9-657b-4d61-9158-bc42983bdb0c;150;EUR;26/12/2023;27/12/2023;;;ACTIVATED;TO_REPAY;FR
d2360c9e-6ef6-49ee-89c7-4d4320a51d9f;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;164,64;EUR;20/11/2023;20/11/2023;;;ACTIVATED;TO_REPAY;DE
d254dabc-9553-47eb-8462-172bbc8efbe9;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;133,2;EUR;15/12/2023;15/12/2023;;;REFUSED;TO_REPAY;ES
d271d251-822d-4885-a7c4-b519a72a28f8;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;70;EUR;07/12/2023;08/12/2023;;;ACTIVATED;TO_REPAY;FR
d29b861d-0d54-4aa8-ac72-da9476ecb7a2;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;null;320,83;EUR;01/01/2024;;;;QUOTED;CREATED;FR
d2ae56e2-d46b-4813-bc17-e471c654626f;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;480;EUR;18/12/2023;19/12/2023;;;REFUSED;TO_REPAY;ES
d2b2abd2-6278-47ec-afde-e2b4b64de559;2a286f75-ade9-4d78-a969-04dc0e67f972;db0d8688-9496-405b-b853-96bdcd4fa630;492,56;EUR;21/12/2023;21/12/2023;;;ACTIVATED;TO_REPAY;FR
d2b3d960-5e44-41e8-a242-d944443b3835;917c8cb9-9ee5-48b7-b406-5010e231fbf2;null;3600;EUR;02/01/2024;;;;QUOTED;CREATED;FR
d329de9a-7b92-4cf8-aae3-31fc6ccb7065;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;242,2;EUR;06/11/2023;07/11/2023;;;ACTIVATED;PAST_DUE;FR
d335b26a-2cbb-4663-b0e9-adbed32310da;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;466,24;EUR;15/12/2023;18/12/2023;;;ACTIVATED;TO_REPAY;FR
d33fca6e-616f-411e-a265-e3bab41e19a4;2a286f75-ade9-4d78-a969-04dc0e67f972;9f5a726c-6708-4124-a9a0-5e8c22383e84;104,34;EUR;15/11/2023;16/11/2023;;;REFUSED;TO_REPAY;FR
d36d722d-cd67-4a31-8527-bc4400bdd2d6;2a286f75-ade9-4d78-a969-04dc0e67f972;null;3177,2;EUR;02/01/2024;;;;QUOTED;CREATED;ES
d370d2f7-77c9-4520-9976-755518f3b074;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;679,12;EUR;20/11/2023;20/11/2023;;;ACTIVATED;PAST_DUE;FR
d37a462b-018b-4554-b98f-9809cafca293;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;1243,75;EUR;14/11/2023;15/11/2023;;;ACTIVATED;PAST_DUE;FR
d3a3d714-9afb-45d0-ba20-bd24c177ec24;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;100,8;EUR;26/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;ES
d3b761c3-95ec-40bf-b5b5-2688c70c916e;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;792;EUR;31/10/2023;31/10/2023;;;REFUSED;PAST_DUE;DE
d3e735e5-be95-4efb-84f7-4b321165a75e;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;168;EUR;12/11/2023;13/11/2023;;;ACTIVATED;PAST_DUE;ES
d41294de-3fef-49df-a93f-93d54bb8193a;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;112,5;EUR;28/11/2023;29/11/2023;;;REFUSED;TO_REPAY;FR
d424c64a-327d-4281-8405-1fcf9b90a2a7;06f91e2f-89a8-4bca-8fc5-229b9b2c43d5;db0d8688-9496-405b-b853-96bdcd4fa630;3080;EUR;17/07/2023;19/07/2023;;;ACTIVATED;PAST_DUE;FR
d43993ee-32cb-44b9-a59d-1c7e21e56b33;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;672;EUR;29/12/2023;29/12/2023;;;ACTIVATED;TO_REPAY;FR
d4576ef9-ba59-41b4-9d77-b2f4ff84727d;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;252,02;EUR;15/12/2023;18/12/2023;;;REFUSED;TO_REPAY;FR
d47cde44-5b2a-4cba-85fe-8fe5df64c98b;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;219,6;EUR;04/12/2023;04/12/2023;;;ACTIVATED;TO_REPAY;FR
d4925445-8712-4361-95c0-5b759c1c1f53;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;112,5;EUR;26/11/2023;27/11/2023;;;ACTIVATED;PAST_DUE;FR
d4aeb170-31df-4d1d-b444-14cc596ea041;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;133,2;EUR;15/12/2023;15/12/2023;;;ACTIVATED;TO_REPAY;DE
d4afb7ea-b854-4389-ab32-d36723203ec8;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;1128;EUR;15/11/2023;16/11/2023;;;ACTIVATED;TO_REPAY;DE
d4bfc0fd-5418-4fcf-9fc2-641ee79da959;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;120;EUR;27/12/2023;28/12/2023;;;REFUSED;TO_REPAY;FR
d4c4d56d-471a-4e0f-98ca-e4bd54d7ea26;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;126;EUR;20/12/2023;21/12/2023;;;ACTIVATED;TO_REPAY;FR
d4de5293-5dc7-453e-a733-6c242a8968c8;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;920,75;EUR;20/03/2023;22/03/2023;;;ACTIVATED;PAST_DUE;ES
d4eab16e-fe49-4d55-b64c-cb77dfbef9dd;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;1240,8;EUR;01/11/2023;02/11/2023;;;REFUSED;PAST_DUE;FR
d5049ed9-8256-4da9-ab9f-d404f7919a4f;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;132;EUR;23/11/2023;23/11/2023;;;REFUSED;PAST_DUE;FR
d509a0df-e45b-4acf-a890-dcbee11326bb;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;137,75;EUR;29/09/2023;02/10/2023;;;ACTIVATED;PAST_DUE;DE
d522b9f9-db27-4fcb-8abd-893b40deb600;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;30,4;EUR;21/12/2023;22/12/2023;;;REFUSED;TO_REPAY;DE
d52ae2fe-b200-41c3-8e30-37585eade4c5;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;59,5;EUR;26/12/2023;27/12/2023;;;ACTIVATED;TO_REPAY;DE
d53880b3-1af2-4490-8d62-4094f94076dd;7b99575e-ba79-409e-a79b-44fe5fcdab8c;db0d8688-9496-405b-b853-96bdcd4fa630;1440;EUR;18/12/2023;22/12/2023;;;ACTIVATED;TO_REPAY;FR
d5402827-1ec1-4e05-83f9-c0b7fa904b83;917c8cb9-9ee5-48b7-b406-5010e231fbf2;null;3800;EUR;02/01/2024;;;;REFUSED;CREATED;FR
d542f082-495b-4fa1-bb82-ba16e6287ad0;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;100,8;EUR;20/12/2023;20/12/2023;;;ACTIVATED;TO_REPAY;DE
d54d8d25-c32c-4f8e-8de5-b4441fed5b82;bbb35227-f557-4a43-a93e-f546fc8e7b2a;null;1850;EUR;02/01/2024;;;;REFUSED;CREATED;FR
d54e58f2-5f1e-45c3-b03b-e889bf01d86c;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;811,68;EUR;06/12/2023;07/12/2023;;;ACTIVATED;TO_REPAY;FR
d57002c9-52d1-4b18-bc0e-39f0c56a4d90;917c8cb9-9ee5-48b7-b406-5010e231fbf2;null;4319,99;EUR;02/01/2024;;;;QUOTED;CREATED;DE
d5776622-0558-43c8-9479-7e7b2dc51afc;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;154;EUR;20/12/2023;21/12/2023;;;ACTIVATED;TO_REPAY;FR
d57d4e93-8754-47fa-bee7-ecb32f5a160d;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;56;EUR;30/12/2023;02/01/2024;;;QUOTED;ACCEPTED;FR
d580ec01-6ded-4afd-b38a-ecc539e77e34;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;154;EUR;07/12/2023;08/12/2023;;;REFUSED;PAST_DUE;FR
d5d845f6-4e34-4a72-96ad-88ed5167eeb4;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;305,48;EUR;26/11/2023;27/11/2023;;;ACTIVATED;PAST_DUE;DE
d61f751c-c13d-4cba-be59-029aeca0fbf3;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;495;EUR;22/08/2023;23/08/2023;;;ACTIVATED;PAST_DUE;FR
d643a53a-0936-4ad9-8864-f6d5e79f1916;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;154;EUR;03/12/2023;04/12/2023;;;ACTIVATED;PAST_DUE;FR
d6718310-d023-4c60-b28b-e47427e9e889;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;154;EUR;25/12/2023;26/12/2023;;;REFUSED;TO_REPAY;FR
d67b06e1-a27e-4f46-95f4-861a3f5e4d6d;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;143,86;EUR;25/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;FR
d6a0ca1a-db27-4223-8f7d-f1a2c0c9b26d;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;null;72;EUR;01/01/2024;;;;QUOTED;CREATED;DE
d6cc966b-4526-49e2-88bf-7f59df951967;2a286f75-ade9-4d78-a969-04dc0e67f972;9f5a726c-6708-4124-a9a0-5e8c22383e84;1191,92;EUR;01/12/2023;04/12/2023;;;REFUSED;TO_REPAY;FR
d6d194c0-8557-4184-aa2f-f94b45fac11c;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;820,62;EUR;01/11/2023;02/11/2023;;;REFUSED;PAST_DUE;FR
d7439e07-763d-47bb-a323-fcb107a35408;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;881,71;EUR;02/09/2023;04/09/2023;;;ACTIVATED;PAST_DUE;FR
d749c9a8-1bf6-4070-b50c-37766d67da3c;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;76,37;EUR;18/12/2023;19/12/2023;;;ACTIVATED;TO_REPAY;ES
d760177b-3614-4d4d-bd3c-27f595e01fdc;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;523,68;EUR;26/11/2023;27/11/2023;;;ACTIVATED;PAST_DUE;DE
d767cb92-1f74-45a7-8898-31493cf5cff8;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;232,18;EUR;21/12/2023;21/12/2023;;;ACTIVATED;TO_REPAY;ES
d77d7e37-0144-4de9-b5e2-8f6b4fc16534;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;56;EUR;29/12/2023;02/01/2024;;;ACTIVATED;ACCEPTED;FR
d7816101-50a7-41ad-a0d5-7b510555fc72;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;403,2;EUR;22/12/2023;22/12/2023;;;REFUSED;TO_REPAY;FR
d78ae3ee-b15d-4567-8adc-5c085bfcecb4;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;null;424,2;EUR;02/01/2024;;;;REFUSED;CREATED;ES
d78d8e81-e65f-4e0d-a9fc-16b433cb4299;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;28,8;EUR;21/12/2023;22/12/2023;;;ACTIVATED;TO_REPAY;ES
d7ab2268-5374-411a-8575-828148064d49;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;141,83;EUR;05/12/2023;05/12/2023;;;ACTIVATED;TO_REPAY;DE
d7af871c-3304-4282-8b28-02be7eece3b8;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;56;EUR;30/12/2023;02/01/2024;;;ACTIVATED;ACCEPTED;FR
d7bac270-874b-484f-bf55-c30cc6817a31;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;32,5;EUR;23/11/2023;15/12/2023;;;REFUSED;PAST_DUE;ES
d7e36685-2034-4e9b-9660-3e1603a8b29f;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;124,85;EUR;28/11/2023;28/11/2023;;;REFUSED;TO_REPAY;DE
d7eaf440-9421-46d0-990c-d2e6d67aec21;b7398a4d-53c4-40c4-818d-39276db08575;db0d8688-9496-405b-b853-96bdcd4fa630;45;EUR;30/11/2023;30/11/2023;;;REFUSED;PAST_DUE;DE
d7f48cad-ae59-41b4-864c-141273aa25c6;58f5c525-1f5f-459f-987a-93ab73949b18;null;176,15;EUR;30/12/2023;;02/01/2024;;REFUSED;REFUSED;FR
d80ae172-f0df-4132-bb4a-35725d3b22ff;bbb35227-f557-4a43-a93e-f546fc8e7b2a;null;1800;EUR;02/01/2024;;;;REFUSED;CREATED;FR
d80c1b6d-91fd-467c-8fa5-a980cb2c56ff;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;9f5a726c-6708-4124-a9a0-5e8c22383e84;64;EUR;09/12/2023;11/12/2023;;;ACTIVATED;PAST_DUE;FR
d8306afb-3096-4c0f-8c4b-c7265c98ae5d;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;168;EUR;12/12/2023;13/12/2023;;;ACTIVATED;TO_REPAY;FR
d83e3834-8816-4ec4-a924-33e81594444e;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;330,75;EUR;23/10/2023;24/10/2023;;;ACTIVATED;PAST_DUE;DE
d8438f39-cc00-43a2-8ec8-8c66b57372c8;58f5c525-1f5f-459f-987a-93ab73949b18;null;226,4;EUR;28/12/2023;;29/12/2023;;QUOTED;REFUSED;FR
d84e3e79-c60f-4278-9cef-e5badaf61c50;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;154;EUR;12/11/2023;13/11/2023;;;ACTIVATED;PAST_DUE;FR
